CurveSurface,CurveType,Name,ID,Datum,Relative Curve,RiskMetrics Link,Term Interp,Time Interp,CurveUnit,Surface,
,,,,,,,,,,0,0.0031,
,Index,C92936U10_NYSE_WPC_0,C92936U10_NYSE_WPC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,70.02,
,Index,C92937A10_NASDAQ_WPPGY_0,C92937A10_NASDAQ_WPPGY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,104.08,
,Index,C92956610_NYSE_WNC_0,C92956610_NYSE_WNC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.1,
,Index,C92974010_NYSE_WAB_0,C92974010_NYSE_WAB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,84.33,
,Index,C93005910_NYSE_WDR_0,C93005910_NYSE_WDR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,56.6,
,Index,C93042710_NYSE_WAGE_0,C93042710_NYSE_WAGE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,47.1,
,Index,C93114210_NYSE_WMT_0,C93114210_NYSE_WMT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,76.53,
,Index,C93142210_NYSE_WAG_0,C93142210_NYSE_WAG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,62.96,
,Index,C93317Q10_NYSE_WLT_0,C93317Q10_NYSE_WLT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.79,
,Index,C93317W10_NYSE_WAC_0,C93317W10_NYSE_WAC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,25.24,
,Index,C93463920_NASDAQ_WNYN_0,C93463920_NASDAQ_WNYN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0161,
,Index,C93564A10_NASDAQ_WRES_0,C93564A10_NASDAQ_WRES_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.05,
,Index,C93882410_NASDAQ_WAFD_0,C93882410_NASDAQ_WAFD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,21.8,
,Index,C93965310_NYSE_WRE_0,C93965310_NYSE_WRE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,28.39,
,Index,C94061010_NASDAQ_WASH_0,C94061010_NASDAQ_WASH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,35.19,
,Index,C94105310_NYSE_WCN_0,C94105310_NYSE_WCN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,49.82,
,Index,C94106L10_NYSE_WM_0,C94106L10_NYSE_WM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,47.17,
,Index,C94184810_NYSE_WAT_0,C94184810_NYSE_WAT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,103.1,
,Index,C94262220_NYSE_WSO_0,C94262220_NYSE_WSO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,91.73,
,Index,C94274910_NYSE_WTS_0,C94274910_NYSE_WTS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,63.63,
,Index,C94733A10_NASDAQ_WWWW_0,C94733A10_NASDAQ_WWWW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,19.03,
,Index,C94770P20_NASDAQ_WBSI_0,C94770P20_NASDAQ_WBSI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.017,
,Index,C94770V10_NASDAQ_WBMD_0,C94770V10_NASDAQ_WBMD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,47.96,
,Index,C94789010_NYSE_WBS_0,C94789010_NYSE_WBS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,29.84,
,Index,C94859610_NASDAQ_WB_0,C94859610_NASDAQ_WB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,20.12,
,Index,C94862610_NYSE_WTW_0,C94862610_NYSE_WTW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.11,
,Index,C94874110_NYSE_WRI_0,C94874110_NYSE_WRI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,33.93,
,Index,C94884910_NYSE_WMK_0,C94884910_NYSE_WMK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,43.38,
,Index,C94946T10_NYSE_WCG_0,C94946T10_NYSE_WCG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,66.52,
,Index,C94947A10_NASDAQ_WPWR_0,C94947A10_NASDAQ_WPWR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0699,
,Index,C94973V10_NYSE_WLP_0,C94973V10_NYSE_WLP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,118.13,
,Index,C94987B10_AMEX_EAD_0,C94987B10_AMEX_EAD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,9.25,
,Index,C94987D10_AMEX_ERC_0,C94987D10_AMEX_ERC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.64,
,Index,C94987E10_AMEX_ERH_0,C94987E10_AMEX_ERH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.9478,
,Index,C95058W10_NASDAQ_WEN_0,C95058W10_NASDAQ_WEN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.02,
,Index,C95075510_NASDAQ_WERN_0,C95075510_NASDAQ_WERN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.89,
,Index,C95081010_NASDAQ_WSBC_0,C95081010_NASDAQ_WSBC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,31.35,
,Index,C95081410_NYSE_WAIR_0,C95081410_NYSE_WAIR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,18.06,
,Index,C95082P10_NYSE_WCC_0,C95082P10_NYSE_WCC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,84.09,
,Index,C95173620_NASDAQ_WCYN_0,C95173620_NASDAQ_WCYN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.015,
,Index,C95423510_NASDAQ_WMAR_0,C95423510_NASDAQ_WMAR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.43,
,Index,C95530610_NYSE_WST_0,C95530610_NYSE_WST_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,44.16,
,Index,C95709010_NASDAQ_WABC_0,C95709010_NASDAQ_WABC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,48.77,
,Index,C95709T10_NYSE_WR_0,C95709T10_NYSE_WR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,36.39,
,Index,C95754110_NASDAQ_WSTL_0,C95754110_NASDAQ_WSTL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.89,
,Index,C95763810_NYSE_WAL_0,C95763810_NYSE_WAL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.0,
,Index,C95766R10_NYSE_WIW_0,C95766R10_NYSE_WIW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.9999,
,Index,C95788120_NASDAQ_WCRS_0,C95788120_NASDAQ_WCRS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.7,
,Index,C95790D10_NYSE_WMC_0,C95790D10_NYSE_WMC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.14,
,Index,C95810210_NASDAQ_WDC_0,C95810210_NASDAQ_WDC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,100.44,
,Index,C95825410_NYSE_WES_0,C95825410_NYSE_WES_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,76.81,
,Index,C95829V10_NASDAQ_WSGP_0,C95829V10_NASDAQ_WSGP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0049,
,Index,C95931910_NYSE_WNR_0,C95931910_NYSE_WNR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,47.72,
,Index,C95980210_NYSE_WU_0,C95980210_NYSE_WU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,17.32,
,Index,C96008P10_NASDAQ_WFD_0,C96008P10_NASDAQ_WFD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.13,
,Index,C96090830_NASDAQ_WPRT_0,C96090830_NASDAQ_WPRT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.34,
,Index,C96184010_NASDAQ_WTSL_0,C96184010_NASDAQ_WTSL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.67,
,Index,C96208T10_NYSE_WEX_0,C96208T10_NYSE_WEX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,113.78,
,Index,C96216610_NYSE_WY_0,C96216610_NYSE_WY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,34.0,
,Index,C96302510_NASDAQ_WHLR_0,C96302510_NASDAQ_WHLR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.99,
,Index,C96332010_NYSE_WHR_0,C96332010_NYSE_WHR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,152.58,
,Index,C96410910_NASDAQ_WMTM_0,C96410910_NASDAQ_WMTM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.36,
,Index,C96624410_NYSE_WWAV_0,C96624410_NYSE_WWAV_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,35.72,
,Index,C96638710_NYSE_WLL_0,C96638710_NYSE_WLL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,84.73,
,Index,C96638810_NYSE_WHZ_0,C96638810_NYSE_WHZ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.16,
,Index,C96638910_NYSE_WHX_0,C96638910_NYSE_WHX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.25,
,Index,C96683710_NASDAQ_WFM_0,C96683710_NASDAQ_WFM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,38.81,
,Index,C96759010_AMEX_WYY_0,C96759010_AMEX_WYY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.56,
,Index,C96920310_NYSE_WG_0,C96920310_NYSE_WG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.4,
,Index,C96945710_NYSE_WMB_0,C96945710_NYSE_WMB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,57.96,
,Index,C96949010_NYSE_CWEI_0,C96949010_NYSE_CWEI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,101.85,
,Index,C96950F10_NYSE_WPZ_0,C96950F10_NYSE_WPZ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,54.14,
,Index,C96990410_NYSE_WSM_0,C96990410_NYSE_WSM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,64.04,
,Index,C97186T10_NASDAQ_WIBC_0,C97186T10_NASDAQ_WIBC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,9.57,
,Index,C97382A10_NASDAQ_WIN_0,C97382A10_NASDAQ_WIN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.315,
,Index,C97382J10_NASDAQ_WSTI_0,C97382J10_NASDAQ_WSTI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.68,
,Index,C97463710_NYSE_WGO_0,C97463710_NYSE_WGO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.52,
,Index,C97639130_NYSE_FUR_0,C97639130_NYSE_FUR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.25,
,Index,C97650W10_NASDAQ_WTFC_0,C97650W10_NASDAQ_WTFC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,47.32,
,Index,C97651M10_NYSE_WIT_0,C97651M10_NYSE_WIT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.27,
,Index,C97665710_NYSE_WEC_0,C97665710_NYSE_WEC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,45.27,
,Index,C97717P10_NASDAQ_WETF_0,C97717P10_NASDAQ_WETF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.07,
,Index,C97809710_NYSE_WWW_0,C97809710_NYSE_WWW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,27.03,
,Index,C98074510_NASDAQ_WWD_0,C98074510_NASDAQ_WWD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,51.91,
,Index,C98088R50_NASDAQ_WLWHY_0,C98088R50_NASDAQ_WLWHY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,76.0,
,Index,C98136R10_NASDAQ_WLGC_0,C98136R10_NASDAQ_WLGC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.083,
,Index,C98138H10_NYSE_WDAY_0,C98138H10_NYSE_WDAY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,93.98,
,Index,C98141910_NASDAQ_WRLD_0,C98141910_NASDAQ_WRLD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,71.18,
,Index,C98147510_NYSE_INT_0,C98147510_NYSE_INT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,43.13,
,Index,C98156Q10_NYSE_WWE_0,C98156Q10_NYSE_WWE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.9,
,Index,C98157K10_NASDAQ_WSGI_0,C98157K10_NASDAQ_WSGI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0039,
,Index,C98159J10_NASDAQ_WDDD_0,C98159J10_NASDAQ_WDDD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.1889,
,Index,C98180T30_NASDAQ_WGAS_0,C98180T30_NASDAQ_WGAS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.0E-4,
,Index,C98181110_NYSE_WOR_0,C98181110_NYSE_WOR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,40.07,
,Index,C98212B10_NYSE_WPX_0,C98212B10_NYSE_WPX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,26.0,
,Index,C98234510_NASDAQ_WISH_0,C98234510_NASDAQ_WISH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.75,
,Index,C98235T10_NASDAQ_WMGI_0,C98235T10_NASDAQ_WMGI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,30.34,
,Index,C98310W10_NYSE_WYN_0,C98310W10_NYSE_WYN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,82.14,
,Index,C98313410_NASDAQ_WYNN_0,C98313410_NASDAQ_WYNN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,184.71,
,Index,C98372A30_NASDAQ_XGTI_0,C98372A30_NASDAQ_XGTI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.14,
,Index,C98377210_NYSE_XOXO_0,C98377210_NYSE_XOXO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.14,
,Index,C98379310_NYSE_XPO_0,C98379310_NYSE_XPO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,33.2,
,Index,C98385L10_NASDAQ_XSNX_0,C98385L10_NASDAQ_XSNX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0087,
,Index,C98389B10_NYSE_XEL_0,C98389B10_NYSE_XEL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,32.18,
,Index,C98391910_NASDAQ_XLNX_0,C98391910_NASDAQ_XLNX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,42.88,
,Index,C98400J10_NASDAQ_XCRA_0,C98400J10_NASDAQ_XCRA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,9.92,
,Index,C98400L10_NASDAQ_XCLL_0,C98400L10_NASDAQ_XCLL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.025,
,Index,C98411C10_NASDAQ_XNPT_0,C98411C10_NASDAQ_XNPT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.26,
,Index,C98412110_NYSE_XRX_0,C98412110_NYSE_XRX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.39,
,Index,C98416E10_NASDAQ_XFMY_0,C98416E10_NASDAQ_XFMY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0023,
,Index,C98417P10_NYSE_XIN_0,C98417P10_NYSE_XIN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.57,
,Index,C98419J10_NASDAQ_XOMA_0,C98419J10_NASDAQ_XOMA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.57,
,Index,C98419M10_NYSE_XYL_0,C98419M10_NYSE_XYL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,37.67,
,Index,C98419Q10_NASDAQ_XOOM_0,C98419Q10_NASDAQ_XOOM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.17,
,Index,C98424510_NYSE_YPF_0,C98424510_NYSE_YPF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,34.16,
,Index,C98424960_NASDAQ_YRCW_0,C98424960_NASDAQ_YRCW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,22.23,
,Index,C98426T10_NASDAQ_YY_0,C98426T10_NASDAQ_YY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,95.89,
,Index,C98430510_NYSE_YDKN_0,C98430510_NYSE_YDKN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,19.35,
,Index,C98433210_NASDAQ_YHOO_0,C98433210_NASDAQ_YHOO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,41.81,
,Index,C98462Y10_NYSE_AUY_0,C98462Y10_NYSE_AUY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.36,
,Index,C98484610_NYSE_YZC_0,C98484610_NYSE_YZC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.79,
,Index,C98484T10_NASDAQ_YPPN_0,C98484T10_NASDAQ_YPPN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.108,
,Index,C98581710_NYSE_YELP_0,C98581710_NYSE_YELP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,82.43,
,Index,C98584B10_NYSE_YGE_0,C98584B10_NYSE_YGE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.97,
,Index,C98740Q10_NASDAQ_YOSN_0,C98740Q10_NASDAQ_YOSN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.5569,
,Index,C98741R20_NASDAQ_YOD_0,C98741R20_NASDAQ_YOD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.26,
,Index,C98742U10_NYSE_YOKU_0,C98742U10_NYSE_YOKU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,20.48,
,Index,C98849810_NYSE_YUM_0,C98849810_NYSE_YUM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,72.34,
,Index,C98872B10_NYSE_YUME_0,C98872B10_NYSE_YUME_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.4,
,Index,C98876R30_AMEX_ZBB_0,C98876R30_AMEX_ZBB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.03,
,Index,C98884U10_NASDAQ_ZAGG_0,C98884U10_NASDAQ_ZAGG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.98,
,Index,C98912M20_NASDAQ_ZAAP_0,C98912M20_NASDAQ_ZAAP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.1118,
,Index,C98919T40_NASDAQ_ZAZA_0,C98919T40_NASDAQ_ZAZA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.22,
,Index,C98920710_NASDAQ_ZBRA_0,C98920710_NASDAQ_ZBRA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,74.04,
,Index,C98933Q10_NASDAQ_ZLTQ_0,C98933Q10_NASDAQ_ZLTQ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,23.25,
,Index,C98942410_NASDAQ_ZENO_0,C98942410_NASDAQ_ZENO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.385,
,Index,C98944B10_NYSE_ZEP_0,C98944B10_NYSE_ZEP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.75,
,Index,C98950P88_NASDAQ_ZHNE_0,C98950P88_NASDAQ_ZHNE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.44,
,Index,C98954A10_NASDAQ_Z_0,C98954A10_NASDAQ_Z_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,131.69,
,Index,C98954L10_NYSE_ZPIN_0,C98954L10_NYSE_ZPIN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.29,
,Index,C98956P10_NYSE_ZMH_0,C98956P10_NYSE_ZMH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,100.92,
,Index,C98959T10_NASDAQ_ZNBR_0,C98959T10_NASDAQ_ZNBR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0082,
,Index,C98969610_NASDAQ_ZN_0,C98969610_NASDAQ_ZN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.83,
,Index,C98970110_NASDAQ_ZION_0,C98970110_NASDAQ_ZION_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,28.97,
,Index,C98973P10_NASDAQ_ZIOP_0,C98973P10_NASDAQ_ZIOP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.23,
,Index,C98974P10_NASDAQ_ZIXI_0,C98974P10_NASDAQ_ZIXI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.85,
,Index,C98977410_NASDAQ_ZU_0,C98977410_NASDAQ_ZU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,34.79,
,Index,C98978L10_NASDAQ_ZGNX_0,C98978L10_NASDAQ_ZGNX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.27,
,Index,C98978V10_NYSE_ZTS_0,C98978V10_NYSE_ZTS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,36.28,
,Index,C98979J10_NYSE_ZOES_0,C98979J10_NYSE_ZOES_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,28.37,
,Index,C98981710_NASDAQ_ZUMZ_0,C98981710_NASDAQ_ZUMZ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,29.58,
,Index,C98982X10_NYSE_ZA_0,C98982X10_NYSE_ZA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.3,
,Index,C98986T10_NASDAQ_ZNGA_0,C98986T10_NASDAQ_ZNGA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.02,
,Index,CB6399C10_NASDAQ_AHBIF_0,CB6399C10_NASDAQ_AHBIF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,111.797345,
